pheno_name,code_clean,vocab,description,info
Stroke,8HHM.,Read2,Ref to multidisciplinary stroke function improvement service                                                                                                                                                                                                   ,PH983_v2162_PH85_v170
Stroke,661M7,Read2,Stroke self-management plan agreed                                                                                                                                                                                                                             ,PH983_v2162_PH85_v170
Stroke,G68X.,Read2,"Sequelae of stroke,not specfd as h'morrhage or infarction                                                                                                                                                                                                      ",PH983_v2162_PH85_v170
Stroke,G666.,Read2,Pure sensory lacunar syndrome                                                                                                                                                                                                                                  ,PH983_v2162_PH85_v170
Stroke,G63y0,Read2,Cerebral infarct due to thrombosis of precerebral arteries                                                                                                                                                                                                     ,PH983_v2162_PH85_v170
Stroke,G6X..,Read2,Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs                                                                                                                                                                                                      ,PH983_v2162_PH85_v170
Stroke,G63y1,Read2,Cerebral infarction due to embolism of precerebral arteries                                                                                                                                                                                                    ,PH983_v2162_PH85_v170
Stroke,G640.,Read2,Cerebral thrombosis                                                                                                                                                                                                                                            ,PH983_v2162_PH85_v170
Stroke,G64z.,Read2,Cerebral infarction NOS                                                                                                                                                                                                                                        ,PH983_v2162_PH85_v170
Stroke,662M1,Read2,Stroke 6 month review                                                                                                                                                                                                                                          ,PH983_v2162_PH85_v170
Stroke,G664.,Read2,Cerebellar stroke syndrome                                                                                                                                                                                                                                     ,PH983_v2162_PH85_v170
Stroke,G64..,Read2,Cerebral arterial occlusion                                                                                                                                                                                                                                    ,PH983_v2162_PH85_v170
Stroke,14AK.,Read2,H/O: Stroke in last year                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,8IEC.,Read2,Ref multidisciplinary stroke function improvement declined                                                                                                                                                                                                     ,PH983_v2162_PH85_v170
Stroke,661N7,Read2,Stroke self-management plan review                                                                                                                                                                                                                             ,PH983_v2162_PH85_v170
Stroke,Gyu6C,Read2,"[X]Sequelae of stroke,not specfd as h'morrhage or infarction                                                                                                                                                                                                   ",PH983_v2162_PH85_v170
Stroke,G663.,Read2,Brain stem stroke syndrome                                                                                                                                                                                                                                     ,PH983_v2162_PH85_v170
Stroke,G6410,Read2,Cerebral infarction due to embolism of cerebral arteries                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,G6400,Read2,Cerebral infarction due to thrombosis of cerebral arteries                                                                                                                                                                                                     ,PH983_v2162_PH85_v170
Stroke,Gyu63,Read2,[X]Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs                                                                                                                                                                                                   ,PH983_v2162_PH85_v170
Stroke,G683.,Read2,Sequelae of cerebral infarction                                                                                                                                                                                                                                ,PH983_v2162_PH85_v170
Stroke,G66..,Read2,Stroke and cerebrovascular accident unspecified                                                                                                                                                                                                                ,PH983_v2162_PH85_v170
Stroke,G655.,Read2,Transient global amnesia                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,Fyu55,Read2,[X]Other transnt cerebral ischaemic attacks+related syndroms                                                                                                                                                                                                   ,PH983_v2162_PH85_v170
Stroke,G650.,Read2,Insufficiency - basilar artery                                                                                                                                                                                                                                 ,PH983_v2162_PH85_v170
Stroke,G656.,Read2,Vertebrobasilar insufficiency                                                                                                                                                                                                                                  ,PH983_v2162_PH85_v170
Stroke,G65..,Read2,Transient cerebral ischaemia                                                                                                                                                                                                                                   ,PH983_v2162_PH85_v170
Stroke,G657.,Read2,Carotid territory transient ischaemic attack                                                                                                                                                                                                                   ,PH983_v2162_PH85_v170
Stroke,G65y.,Read2,Other transient cerebral ischaemia                                                                                                                                                                                                                             ,PH983_v2162_PH85_v170
Stroke,G65zz,Read2,Transient cerebral ischaemia NOS                                                                                                                                                                                                                               ,PH983_v2162_PH85_v170
Stroke,ZV12D,Read2,[V]Personal history of transient ischaemic attack                                                                                                                                                                                                              ,PH983_v2162_PH85_v170
Stroke,G65z1,Read2,Intermittent cerebral ischaemia                                                                                                                                                                                                                                ,PH983_v2162_PH85_v170
Stroke,1B1S.,Read2,Transient global amnesia                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,F4236,Read2,Amaurosis fugax                                                                                                                                                                                                                                                ,PH983_v2162_PH85_v170
Stroke,8CRB.,Read2,Transient ischaemic attack clinical management plan                                                                                                                                                                                                            ,PH983_v2162_PH85_v170
Stroke,14AB0,Read2,H/O amaurosis fugax                                                                                                                                                                                                                                            ,PH983_v2162_PH85_v170
Stroke,14AB.,Read2,H/O: TIA                                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,Z7CE7,Read2,Transient global amnesia                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,G65z.,Read2,Transient cerebral ischaemia NOS                                                                                                                                                                                                                               ,PH983_v2162_PH85_v170
Stroke,Gyu6F,Read2,"[X]Intracerebral haemorrhage in hemisphere, unspecified                                                                                                                                                                                                        ",PH983_v2162_PH85_v170
Stroke,G61X.,Read2,"Intracerebral haemorrhage in hemisphere, unspecified                                                                                                                                                                                                           ",PH983_v2162_PH85_v170
Stroke,G612.,Read2,Basal nucleus haemorrhage                                                                                                                                                                                                                                      ,PH983_v2162_PH85_v170
Stroke,G61X1,Read2,"Right sided intracerebral haemorrhage, unspecified                                                                                                                                                                                                             ",PH983_v2162_PH85_v170
Stroke,G682.,Read2,Sequelae of other nontraumatic intracranial haemorrhage                                                                                                                                                                                                        ,PH983_v2162_PH85_v170
Stroke,G619.,Read2,Lobar cerebral haemorrhage                                                                                                                                                                                                                                     ,PH983_v2162_PH85_v170
Stroke,G617.,Read2,"Intracerebral haemorrhage, intraventricular                                                                                                                                                                                                                    ",PH983_v2162_PH85_v170
Stroke,G610.,Read2,Cortical haemorrhage                                                                                                                                                                                                                                           ,PH983_v2162_PH85_v170
Stroke,Gyu62,Read2,[X]Other intracerebral haemorrhage                                                                                                                                                                                                                             ,PH983_v2162_PH85_v170
Stroke,G618.,Read2,"Intracerebral haemorrhage, multiple localized                                                                                                                                                                                                                  ",PH983_v2162_PH85_v170
Stroke,G61z.,Read2,Intracerebral haemorrhage NOS                                                                                                                                                                                                                                  ,PH983_v2162_PH85_v170
Stroke,G615.,Read2,Bulbar haemorrhage                                                                                                                                                                                                                                             ,PH983_v2162_PH85_v170
Stroke,G613.,Read2,Cerebellar haemorrhage                                                                                                                                                                                                                                         ,PH983_v2162_PH85_v170
Stroke,G61..,Read2,Intracerebral haemorrhage                                                                                                                                                                                                                                      ,PH983_v2162_PH85_v170
Stroke,G61X0,Read2,"Left sided intracerebral haemorrhage, unspecified                                                                                                                                                                                                              ",PH983_v2162_PH85_v170
Stroke,70043,Read2,Evacuation of intracerebral haematoma NEC                                                                                                                                                                                                                      ,PH983_v2162_PH85_v170
Stroke,G611.,Read2,Internal capsule haemorrhage                                                                                                                                                                                                                                   ,PH983_v2162_PH85_v170
Stroke,662o.,Read2,Haemorrhagic stroke monitoring                                                                                                                                                                                                                                 ,PH983_v2162_PH85_v170
Stroke,G681.,Read2,Sequelae of intracerebral haemorrhage                                                                                                                                                                                                                          ,PH983_v2162_PH85_v170
Stroke,G616.,Read2,External capsule haemorrhage                                                                                                                                                                                                                                   ,PH983_v2162_PH85_v170
Stroke,G614.,Read2,Pontine haemorrhage                                                                                                                                                                                                                                            ,PH983_v2162_PH85_v170
Stroke,14A7.11,Read2,H/O: CVA,PH983_v2162_PH85_v170
Stroke,G66..00,Read2,Stroke and cerebrovascular accident unspecified,PH983_v2162_PH85_v170
Stroke,9h21.00,Read2,Excepted from stroke quality indicators: Patient unsuitable,PH983_v2162_PH85_v170
Stroke,14A7.12,Read2,H/O: stroke,PH983_v2162_PH85_v170
Stroke,661M700,Read2,Stroke self-management plan agreed,PH983_v2162_PH85_v170
Stroke,14A7.00,Read2,H/O: CVA/stroke,PH983_v2162_PH85_v170
Stroke,Gyu6C00,Read2,"[X]Sequelae of stroke,not specfd as h'morrhage or infarction",PH983_v2162_PH85_v170
Stroke,L440.11,Read2,CVA - cerebrovascular accident in the puerperium,PH983_v2162_PH85_v170
Stroke,G665.00,Read2,Pure motor lacunar syndrome,PH983_v2162_PH85_v170
Stroke,661N700,Read2,Stroke self-management plan review,PH983_v2162_PH85_v170
Stroke,ZV12511,Read2,[V]Personal history of stroke,PH983_v2162_PH85_v170
Stroke,G66..11,Read2,CVA unspecified,PH983_v2162_PH85_v170
Stroke,9h2..00,Read2,Exception reporting: stroke quality indicators,PH983_v2162_PH85_v170
Stroke,662M100,Read2,Stroke 6 month review,PH983_v2162_PH85_v170
Stroke,Fyu5600,Read2,[X]Other lacunar syndromes,PH983_v2162_PH85_v170
Stroke,8IEC.00,Read2,Ref multidisciplinary stroke function improvement declined,PH983_v2162_PH85_v170
Stroke,1M4..00,Read2,Central post-stroke pain,PH983_v2162_PH85_v170
Stroke,662M.00,Read2,Stroke monitoring,PH983_v2162_PH85_v170
Stroke,G66..13,Read2,CVA - Cerebrovascular accident unspecified,PH983_v2162_PH85_v170
Stroke,ZV12512,Read2,[V]Personal history of cerebrovascular accident (CVA),PH983_v2162_PH85_v170
Stroke,L440.12,Read2,Stroke in the puerperium,PH983_v2162_PH85_v170
Stroke,14AK.00,Read2,H/O: Stroke in last year,PH983_v2162_PH85_v170
Stroke,7P24200,Read2,Delivery of rehabilitation for stroke,PH983_v2162_PH85_v170
Stroke,8HHM.00,Read2,Ref to multidisciplinary stroke function improvement service,PH983_v2162_PH85_v170
Stroke,G664.00,Read2,Cerebellar stroke syndrome,PH983_v2162_PH85_v170
Stroke,9h22.00,Read2,Excepted from stroke quality indicators: Informed dissent,PH983_v2162_PH85_v170
Stroke,G68X.00,Read2,"Sequelae of stroke,not specfd as h'morrhage or infarction",PH983_v2162_PH85_v170
Stroke,G663.00,Read2,Brain stem stroke syndrome,PH983_v2162_PH85_v170
Stroke,G66..12,Read2,Stroke unspecified,PH983_v2162_PH85_v170
Stroke,662M200,Read2,Stroke initial post discharge review,PH983_v2162_PH85_v170
Stroke,662e.00,Read2,Stroke/CVA annual review,PH983_v2162_PH85_v170
Stroke,G668.00,Read2,Right sided CVA,PH983_v2162_PH85_v170
Stroke,662e.11,Read2,Stroke annual review,PH983_v2162_PH85_v170
Stroke,G667.00,Read2,Left sided CVA,PH983_v2162_PH85_v170
Stroke,G666.00,Read2,Pure sensory lacunar syndrome,PH983_v2162_PH85_v170
Stroke,G467,ICD10,Other lacunar syndromes,PH983_v2162_PH85_v170
Stroke,G466,ICD10,Pure sensory lacunar syndrome,PH983_v2162_PH85_v170
Stroke,G465,ICD10,Pure motor lacunar syndrome,PH983_v2162_PH85_v170
Stroke,G463,ICD10,Brain stem stroke syndrome,PH983_v2162_PH85_v170
Stroke,G464,ICD10,Cerebellar stroke syndrome,PH983_v2162_PH85_v170
Stroke,I694,ICD10,"Sequelae of stroke, not specified as haemorrhage or infarction",PH983_v2162_PH85_v170
Stroke,I64,ICD10,"Stroke, not specified as haemorrhage or infarction",PH983_v2162_PH85_v170
Stroke,G468,ICD10,Other vascular syndromes of brain in cerebrovascular diseases,PH983_v2162_PH85_v170
Stroke,Gyu6G,Read3,Cereb infarct due unsp occlus/stenos precerebr arteries                                                                                                                                                                                                        ,PH983_v2162_PH85_v170
Stroke,Xa0Ml,Read3,Central post-stroke pain                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,XE2sl,Read3,CVA - cerebrovascular accident in the puerperium                                                                                                                                                                                                               ,PH983_v2162_PH85_v170
Stroke,XM1PL,Read3,CVA - cerebrovascular accident in the puerperium                                                                                                                                                                                                               ,PH983_v2162_PH85_v170
Stroke,XM1PL,Read3,CVA - cerebrovascular accident in the puerperium                                                                                                                                                                                                               ,PH983_v2162_PH85_v170
Stroke,X00DB,Read3,Pure motor lacunar syndrome                                                                                                                                                                                                                                    ,PH983_v2162_PH85_v170
Stroke,XaQbK,Read3,Pure motor lacunar syndrome                                                                                                                                                                                                                                    ,PH983_v2162_PH85_v170
Stroke,XaJgQ,Read3,Infarction of basal ganglia                                                                                                                                                                                                                                    ,PH983_v2162_PH85_v170
Stroke,XaBEC,Read3,Left sided cerebral infarction                                                                                                                                                                                                                                 ,PH983_v2162_PH85_v170
Stroke,XE0VG,Read3,Infarction - precerebral                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,X00D4,Read3,Infarction - precerebral                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,X203V,Read3,Infarction - precerebral                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,XaJ4c,Read3,Excepted from stroke quality indicators: Informed dissent                                                                                                                                                                                                      ,PH983_v2162_PH85_v170
Stroke,XaYm4,Read3,Stroke initial post discharge review                                                                                                                                                                                                                           ,PH983_v2162_PH85_v170
Stroke,XaJ4O,Read3,Exception reporting: stroke quality indicators                                                                                                                                                                                                                 ,PH983_v2162_PH85_v170
Stroke,XaBED,Read3,Right sided cerebral infarction                                                                                                                                                                                                                                ,PH983_v2162_PH85_v170
Stroke,XaIzF,Read3,Stroke/CVA annual review                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,XaIzF,Read3,Stroke/CVA annual review                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,XaIzF,Read3,Stroke/CVA annual review                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,XaJ4b,Read3,Excepted from stroke quality indicators: Patient unsuitable                                                                                                                                                                                                    ,PH983_v2162_PH85_v170
Stroke,Xa00K,Read3,Brainstem infarction                                                                                                                                                                                                                                           ,PH983_v2162_PH85_v170
Stroke,XM1R3,Read3,[V]Personal history of stroke                                                                                                                                                                                                                                  ,PH983_v2162_PH85_v170
Stroke,XaLtA,Read3,Delivery of rehabilitation for stroke                                                                                                                                                                                                                          ,PH983_v2162_PH85_v170
Stroke,XE2te,Read3,H/O: CVA/stroke                                                                                                                                                                                                                                                ,PH983_v2162_PH85_v170
Stroke,XM1R2,Read3,H/O: CVA/stroke                                                                                                                                                                                                                                                ,PH983_v2162_PH85_v170
Stroke,XM1R3,Read3,H/O: CVA/stroke                                                                                                                                                                                                                                                ,PH983_v2162_PH85_v170
Stroke,Xa00M,Read3,Wallenberg syndrome                                                                                                                                                                                                                                            ,PH983_v2162_PH85_v170
Stroke,Xa00M,Read3,Wallenberg syndrome                                                                                                                                                                                                                                            ,PH983_v2162_PH85_v170
Stroke,XaJi5,Read3,Ref to multidisciplinary stroke function improvement service                                                                                                                                                                                                   ,PH983_v2162_PH85_v170
Stroke,XaYbE,Read3,Stroke self-management plan agreed                                                                                                                                                                                                                             ,PH983_v2162_PH85_v170
Stroke,Gyu6C,Read3,"Sequelae of stroke,not specfd as h'morrhage or infarction                                                                                                                                                                                                      ",PH983_v2162_PH85_v170
Stroke,X00DC,Read3,Pure sensory lacunar syndrome                                                                                                                                                                                                                                  ,PH983_v2162_PH85_v170
Stroke,XaQbM,Read3,Pure sensory lacunar syndrome                                                                                                                                                                                                                                  ,PH983_v2162_PH85_v170
Stroke,Gyu63,Read3,Cerebrl infarctn due/unspcf occlusn or sten/cerebrl artrs                                                                                                                                                                                                      ,PH983_v2162_PH85_v170
Stroke,XE0VJ,Read3,Cerebral infarction NOS                                                                                                                                                                                                                                        ,PH983_v2162_PH85_v170
Stroke,X00D9,Read3,Cerebral infarction NOS                                                                                                                                                                                                                                        ,PH983_v2162_PH85_v170
Stroke,Xa00J,Read3,Cerebral infarction NOS                                                                                                                                                                                                                                        ,PH983_v2162_PH85_v170
Stroke,XaR68,Read3,Stroke 6 month review                                                                                                                                                                                                                                          ,PH983_v2162_PH85_v170
Stroke,XE0VI,Read3,Cerebral arterial occlusion                                                                                                                                                                                                                                    ,PH983_v2162_PH85_v170
Stroke,X00D3,Read3,Cerebral arterial occlusion                                                                                                                                                                                                                                    ,PH983_v2162_PH85_v170
Stroke,Xa0kZ,Read3,Cerebral arterial occlusion                                                                                                                                                                                                                                    ,PH983_v2162_PH85_v170
Stroke,G640.,Read3,Cerebral arterial occlusion                                                                                                                                                                                                                                    ,PH983_v2162_PH85_v170
Stroke,G640.,Read3,Cerebral arterial occlusion                                                                                                                                                                                                                                    ,PH983_v2162_PH85_v170
Stroke,XaBL3,Read3,H/O: Stroke in last year                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,XaXlL,Read3,Ref multidisciplinary stroke function improvement declined                                                                                                                                                                                                     ,PH983_v2162_PH85_v170
Stroke,XaYZQ,Read3,Stroke self-management plan review                                                                                                                                                                                                                             ,PH983_v2162_PH85_v170
Stroke,XE2aB,Read3,Stroke and cerebrovascular accident unspecified                                                                                                                                                                                                                ,PH983_v2162_PH85_v170
Stroke,X00D1,Read3,Stroke and cerebrovascular accident unspecified                                                                                                                                                                                                                ,PH983_v2162_PH85_v170
Stroke,X00D1,Read3,Stroke and cerebrovascular accident unspecified                                                                                                                                                                                                                ,PH983_v2162_PH85_v170
Stroke,XE2aB,Read3,Stroke and cerebrovascular accident unspecified                                                                                                                                                                                                                ,PH983_v2162_PH85_v170
Stroke,XE2aB,Read3,Stroke and cerebrovascular accident unspecified                                                                                                                                                                                                                ,PH983_v2162_PH85_v170
Stroke,X00E2,Read3,Transient global amnesia                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,X00DW,Read3,Vertebrobasilar insufficiency                                                                                                                                                                                                                                  ,PH983_v2162_PH85_v170
Stroke,XE0VK,Read3,Transient cerebral ischaemia                                                                                                                                                                                                                                   ,PH983_v2162_PH85_v170
Stroke,Xa00T,Read3,Transient cerebral ischaemia                                                                                                                                                                                                                                   ,PH983_v2162_PH85_v170
Stroke,XE0VK,Read3,Transient cerebral ischaemia                                                                                                                                                                                                                                   ,PH983_v2162_PH85_v170
Stroke,X00DW,Read3,Transient cerebral ischaemia                                                                                                                                                                                                                                   ,PH983_v2162_PH85_v170
Stroke,X00DU,Read3,Carotid territory transient ischaemic attack                                                                                                                                                                                                                   ,PH983_v2162_PH85_v170
Stroke,G65z.,Read3,Transient cerebral ischaemia NOS                                                                                                                                                                                                                               ,PH983_v2162_PH85_v170
Stroke,XaX16,Read3,[V]Personal history of transient ischaemic attack                                                                                                                                                                                                              ,PH983_v2162_PH85_v170
Stroke,X00E2,Read3,Transient global amnesia                                                                                                                                                                                                                                       ,PH983_v2162_PH85_v170
Stroke,XaQve,Read3,Transient ischaemic attack clinical management plan                                                                                                                                                                                                            ,PH983_v2162_PH85_v170
Stroke,XaZIY,Read3,H/O amaurosis fugax                                                                                                                                                                                                                                            ,PH983_v2162_PH85_v170
Stroke,Gyu6F,Read3,"Intracerebral haemorrhage in hemisphere, unspecified                                                                                                                                                                                                           ",PH983_v2162_PH85_v170
Stroke,XaBM5,Read3,"Right sided intracerebral haemorrhage, unspecified                                                                                                                                                                                                             ",PH983_v2162_PH85_v170
Stroke,X00DM,Read3,Lobar cerebral haemorrhage                                                                                                                                                                                                                                     ,PH983_v2162_PH85_v170
Stroke,XE0VF,Read3,Intracerebral haemorrhage                                                                                                                                                                                                                                      ,PH983_v2162_PH85_v170
Stroke,XE0VF,Read3,Intracerebral haemorrhage                                                                                                                                                                                                                                      ,PH983_v2162_PH85_v170
Stroke,XE0VF,Read3,Intracerebral haemorrhage                                                                                                                                                                                                                                      ,PH983_v2162_PH85_v170
Stroke,XE0VF,Read3,Intracerebral haemorrhage                                                                                                                                                                                                                                      ,PH983_v2162_PH85_v170
Stroke,XaBM4,Read3,"Left sided intracerebral haemorrhage, unspecified                                                                                                                                                                                                              ",PH983_v2162_PH85_v170
Stroke,XaKSH,Read3,Haemorrhagic stroke monitoring                                                                                                                                                                                                                                 ,PH983_v2162_PH85_v170
