pheno_name,code_clean,vocab,description,info
AMI,G361.,Read2,Atrial septal defect/curr comp folow acut myocardal infarct                                                                                                                                                                                                    ,PH949_v2127
AMI,G32..,Read2,Old myocardial infarction                                                                                                                                                                                                                                      ,PH949_v2127
AMI,G365.,Read2,Rupture papillary muscle/curr comp fol acute myocard infarct                                                                                                                                                                                                   ,PH949_v2127
AMI,3235,Read2,ECG: subendocardial infarct                                                                                                                                                                                                                                    ,PH949_v2127
AMI,G303.,Read2,Acute inferoposterior infarction                                                                                                                                                                                                                               ,PH949_v2127
AMI,G30y1,Read2,Acute papillary muscle infarction                                                                                                                                                                                                                              ,PH949_v2127
AMI,G38z.,Read2,"Postoperative myocardial infarction, unspecified                                                                                                                                                                                                               ",PH949_v2127
AMI,G30z.,Read2,Acute myocardial infarction NOS                                                                                                                                                                                                                                ,PH949_v2127
AMI,323..,Read2,ECG: myocardial infarction                                                                                                                                                                                                                                     ,PH949_v2127
AMI,G306.,Read2,True posterior myocardial infarction                                                                                                                                                                                                                           ,PH949_v2127
AMI,G366.,Read2,"Thrombosis atrium,auric append&vent/curr comp foll acute MI                                                                                                                                                                                                    ",PH949_v2127
AMI,G302.,Read2,Acute inferolateral infarction                                                                                                                                                                                                                                 ,PH949_v2127
AMI,G353.,Read2,Subsequent myocardial infarction of other sites                                                                                                                                                                                                                ,PH949_v2127
AMI,G30..,Read2,Acute myocardial infarction                                                                                                                                                                                                                                    ,PH949_v2127
AMI,14AH.,Read2,H/O: Myocardial infarction in last year                                                                                                                                                                                                                        ,PH949_v2127
AMI,G38..,Read2,Postoperative myocardial infarction                                                                                                                                                                                                                            ,PH949_v2127
AMI,G501.,Read2,Post infarction pericarditis                                                                                                                                                                                                                                   ,PH949_v2127
AMI,3234,Read2,ECG:posterior/inferior infarct                                                                                                                                                                                                                                 ,PH949_v2127
AMI,G350.,Read2,Subsequent myocardial infarction of anterior wall                                                                                                                                                                                                              ,PH949_v2127
AMI,G310.,Read2,Dressler's syndrome                                                                                                                                                                                                                                            ,PH949_v2127
AMI,G308.,Read2,Inferior myocardial infarction NOS                                                                                                                                                                                                                             ,PH949_v2127
AMI,G360.,Read2,Haemopericardium/current comp folow acut myocard infarct                                                                                                                                                                                                       ,PH949_v2127
AMI,G309.,Read2,Acute Q-wave infarct                                                                                                                                                                                                                                           ,PH949_v2127
AMI,3233,Read2,ECG: antero-septal infarct.                                                                                                                                                                                                                                    ,PH949_v2127
AMI,G33z5,Read2,Post infarct angina                                                                                                                                                                                                                                            ,PH949_v2127
AMI,G30yz,Read2,Other acute myocardial infarction NOS                                                                                                                                                                                                                          ,PH949_v2127
AMI,G30B.,Read2,Acute posterolateral myocardial infarction                                                                                                                                                                                                                     ,PH949_v2127
AMI,G301z,Read2,Anterior myocardial infarction NOS                                                                                                                                                                                                                             ,PH949_v2127
AMI,G305.,Read2,Lateral myocardial infarction NOS                                                                                                                                                                                                                              ,PH949_v2127
AMI,G3071,Read2,Acute non-ST segment elevation myocardial infarction                                                                                                                                                                                                           ,PH949_v2127
AMI,G362.,Read2,Ventric septal defect/curr comp fol acut myocardal infarctn                                                                                                                                                                                                    ,PH949_v2127
AMI,G30X0,Read2,Acute ST segment elevation myocardial infarction                                                                                                                                                                                                               ,PH949_v2127
AMI,G35X.,Read2,Subsequent myocardial infarction of unspecified site                                                                                                                                                                                                           ,PH949_v2127
AMI,G381.,Read2,Postoperative transmural myocardial infarction inferior wall                                                                                                                                                                                                   ,PH949_v2127
AMI,G30A.,Read2,Mural thrombosis                                                                                                                                                                                                                                               ,PH949_v2127
AMI,G36..,Read2,Certain current complication follow acute myocardial infarct                                                                                                                                                                                                   ,PH949_v2127
AMI,G35..,Read2,Subsequent myocardial infarction                                                                                                                                                                                                                               ,PH949_v2127
AMI,G351.,Read2,Subsequent myocardial infarction of inferior wall                                                                                                                                                                                                              ,PH949_v2127
AMI,G30y0,Read2,Acute atrial infarction                                                                                                                                                                                                                                        ,PH949_v2127
AMI,G30y2,Read2,Acute septal infarction                                                                                                                                                                                                                                        ,PH949_v2127
AMI,Gyu34,Read2,[X]Acute transmural myocardial infarction of unspecif site                                                                                                                                                                                                     ,PH949_v2127
AMI,G380.,Read2,Postoperative transmural myocardial infarction anterior wall                                                                                                                                                                                                   ,PH949_v2127
AMI,G301.,Read2,Other specified anterior myocardial infarction                                                                                                                                                                                                                 ,PH949_v2127
AMI,Gyu34,Read3,Acute transmural myocardial infarction of unspecif site                                                                                                                                                                                                        ,PH949_v2127
AMI,XaAzi,Read3,Acute non-Q wave infarction                                                                                                                                                                                                                                    ,PH949_v2127
AMI,XaFx7,Read3,Diab mellit insulin-glucose infus acute myocardial infarct                                                                                                                                                                                                     ,PH949_v2127
AMI,XaD2h,Read3,Postoperative subendocardial myocardial infarction                                                                                                                                                                                                             ,PH949_v2127
AMI,XE2aA,Read3,Old myocardial infarction                                                                                                                                                                                                                                      ,PH949_v2127
AMI,XE2aA,Read3,Old myocardial infarction                                                                                                                                                                                                                                      ,PH949_v2127
AMI,XaQk7,Read3,Old myocardial infarction                                                                                                                                                                                                                                      ,PH949_v2127
AMI,XE2aA,Read3,Old myocardial infarction                                                                                                                                                                                                                                      ,PH949_v2127
AMI,XE2aA,Read3,Old myocardial infarction                                                                                                                                                                                                                                      ,PH949_v2127
AMI,XaD2i,Read3,"Postoperative myocardial infarction, unspecified                                                                                                                                                                                                               ",PH949_v2127
AMI,XE0Uh,Read3,Acute myocardial infarction                                                                                                                                                                                                                                    ,PH949_v2127
AMI,X200E,Read3,Acute myocardial infarction                                                                                                                                                                                                                                    ,PH949_v2127
AMI,X200E,Read3,Acute myocardial infarction                                                                                                                                                                                                                                    ,PH949_v2127
AMI,X200e,Read3,Acute myocardial infarction                                                                                                                                                                                                                                    ,PH949_v2127
AMI,X200E,Read3,Acute myocardial infarction                                                                                                                                                                                                                                    ,PH949_v2127
AMI,X200E,Read3,Acute myocardial infarction                                                                                                                                                                                                                                    ,PH949_v2127
AMI,XE0Uh,Read3,Acute myocardial infarction                                                                                                                                                                                                                                    ,PH949_v2127
AMI,XE0Uh,Read3,Acute myocardial infarction                                                                                                                                                                                                                                    ,PH949_v2127
AMI,X200a,Read3,Acute myocardial infarction                                                                                                                                                                                                                                    ,PH949_v2127
AMI,X203v,Read3,Acute myocardial infarction                                                                                                                                                                                                                                    ,PH949_v2127
AMI,XaBL1,Read3,H/O: Myocardial infarction in last year                                                                                                                                                                                                                        ,PH949_v2127
AMI,XaD2b,Read3,Postoperative myocardial infarction                                                                                                                                                                                                                            ,PH949_v2127
AMI,X201u,Read3,Post infarction pericarditis                                                                                                                                                                                                                                   ,PH949_v2127
AMI,XaAC3,Read3,Acute Q-wave infarct                                                                                                                                                                                                                                           ,PH949_v2127
AMI,XaEXt,Read3,Post infarct angina                                                                                                                                                                                                                                            ,PH949_v2127
AMI,XaJX0,Read3,Acute posterolateral myocardial infarction                                                                                                                                                                                                                     ,PH949_v2127
AMI,XaIwY,Read3,Acute non-ST segment elevation myocardial infarction                                                                                                                                                                                                           ,PH949_v2127
AMI,X200d,Read3,Ventric septal defect/curr comp fol acut myocardal infarctn                                                                                                                                                                                                    ,PH949_v2127
AMI,XaIwM,Read3,Acute ST segment elevation myocardial infarction                                                                                                                                                                                                               ,PH949_v2127
AMI,Gyu36,Read3,Subsequent myocardial infarction of unspecified site                                                                                                                                                                                                           ,PH949_v2127
AMI,XaD2e,Read3,Postoperative transmural myocardial infarction inferior wall                                                                                                                                                                                                   ,PH949_v2127
AMI,X202q,Read3,Mural thrombosis                                                                                                                                                                                                                                               ,PH949_v2127
AMI,XaD2d,Read3,Postoperative transmural myocardial infarction anterior wall                                                                                                                                                                                                   ,PH949_v2127
